2026-08-28 00:00:01 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15ddb571, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2534e203, org.springframework.security.web.context.SecurityContextHolderFilter@26952841, org.springframework.security.web.header.HeaderWriterFilter@3f40998d, org.springframework.web.filter.CorsFilter@75ed5c27, org.springframework.security.web.authentication.logout.LogoutFilter@6dfba445, com.myfinance.security.JwtAuthFilter@6fcc4b51, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5a9845fe, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@612f23d1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@716f63cc, org.springframework.security.web.session.SessionManagementFilter@2b037eb, org.springframework.security.web.access.ExceptionTranslationFilter@4d7630f5, org.springframework.security.web.access.intercept.AuthorizationFilter@6dfd3f61]
2026-08-28 08:40:02 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.FixedDepositControllerTest]: FixedDepositControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:40:02 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.FixedDepositControllerTest
2026-08-28 08:40:02 [main] INFO  c.m.c.FixedDepositControllerTest - Starting FixedDepositControllerTest using Java 17.0.20 with PID 27124 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:40:02 [main] DEBUG c.m.c.FixedDepositControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:40:02 [main] INFO  c.m.c.FixedDepositControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:40:02 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:40:02 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26 ms. Found 35 JPA repository interfaces.
2026-08-28 08:40:02 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:40:02 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:40:02 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:40:02 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Starting...
2026-08-28 08:40:02 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-8 - Added connection conn70: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:40:02 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Start completed.
2026-08-28 08:40:02 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:40:03 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:40:03 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:40:05 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1fe6108, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2a470f1d, org.springframework.security.web.context.SecurityContextHolderFilter@423aeee3, org.springframework.security.web.header.HeaderWriterFilter@5a480de1, org.springframework.web.filter.CorsFilter@4a0d598d, org.springframework.security.web.authentication.logout.LogoutFilter@9f44cd6, com.myfinance.provisioning.ProvisioningTokenFilter@7f7bd765, com.myfinance.security.JwtAuthFilter@6f4cb278, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@26ee8de4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3c53bbdd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6d0385eb, org.springframework.security.web.session.SessionManagementFilter@19e73706, org.springframework.security.web.access.ExceptionTranslationFilter@2c938b, org.springframework.security.web.access.intercept.AuthorizationFilter@7a8ba45b]
2026-08-28 08:40:05 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:40:05 [main] DEBUG c.m.p.ProvisioningTokenFilter - Filter 'provisioningTokenFilter' configured for use
2026-08-28 08:40:05 [main] DEBUG c.myfinance.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-08-28 08:40:05 [main] DEBUG c.m.config.RequestLoggingConfig$1 - Filter 'requestLoggingFilter' configured for use
2026-08-28 08:40:05 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-08-28 08:40:05 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-08-28 08:40:05 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositControllerTest - Started FixedDepositControllerTest in 2.789 seconds (process running for 52.14)
2026-08-28 08:40:05 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits → 200 (10ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits/requires-update → 200 (9ms)
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositController - Creating FD holder: Alice Smith
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/fixed-deposits/holders → 200 (9ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits → 200 (8ms)
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositController - Creating fixed deposit: bank=DBS, principal=500000
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositController - Created fixed deposit id=7
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/fixed-deposits → 201 (19ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits/maturing → 200 (9ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits → 200 (8ms)
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositController - Creating bank: POSB
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/fixed-deposits/banks → 200 (9ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits → 200 (9ms)
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositController - Deleting fixed deposit id=14
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] DELETE /api/fixed-deposits/14 → 204 (8ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits → 200 (8ms)
2026-08-28 08:40:05 [main] INFO  c.m.c.FixedDepositController - Updating fixed deposit id=15
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] PUT /api/fixed-deposits/15 → 200 (12ms)
2026-08-28 08:40:05 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits/16 → 200 (3ms)
2026-08-28 08:40:06 [main] INFO  c.m.c.FixedDepositController - Updating net-worth inclusion for fixed deposit id=17
2026-08-28 08:40:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] PATCH /api/fixed-deposits/17/net-worth → 200 (9ms)
2026-08-28 08:40:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits/holders → 200 (4ms)
2026-08-28 08:40:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits/summary → 200 (14ms)
2026-08-28 08:40:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/fixed-deposits/banks → 200 (3ms)
2026-08-28 08:40:06 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:40:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown initiated...
2026-08-28 08:40:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown completed.
2026-08-28 08:40:06 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.WorkExperienceControllerTest]: WorkExperienceControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:40:06 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.WorkExperienceControllerTest
2026-08-28 08:40:06 [main] INFO  c.m.c.WorkExperienceControllerTest - Starting WorkExperienceControllerTest using Java 17.0.20 with PID 27124 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:40:06 [main] DEBUG c.m.c.WorkExperienceControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:40:06 [main] INFO  c.m.c.WorkExperienceControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:40:06 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:40:06 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28 ms. Found 35 JPA repository interfaces.
2026-08-28 08:40:06 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:40:06 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:40:06 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:40:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Starting...
2026-08-28 08:40:06 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-9 - Added connection conn80: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:40:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Start completed.
2026-08-28 08:40:06 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:40:06 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:40:06 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:40:10 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@61759ae9, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7736cbbb, org.springframework.security.web.context.SecurityContextHolderFilter@13a4ba37, org.springframework.security.web.header.HeaderWriterFilter@5fe40ff8, org.springframework.web.filter.CorsFilter@5245a7e9, org.springframework.security.web.authentication.logout.LogoutFilter@79228f4, com.myfinance.provisioning.ProvisioningTokenFilter@59c0021c, com.myfinance.security.JwtAuthFilter@632ca2e3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5acdb34d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2529fc23, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@c3949ae, org.springframework.security.web.session.SessionManagementFilter@1a01cda0, org.springframework.security.web.access.ExceptionTranslationFilter@5b99335, org.springframework.security.web.access.intercept.AuthorizationFilter@5a509e59]
2026-08-28 08:40:10 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:40:10 [main] DEBUG c.m.p.ProvisioningTokenFilter - Filter 'provisioningTokenFilter' configured for use
2026-08-28 08:40:10 [main] DEBUG c.myfinance.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-08-28 08:40:10 [main] DEBUG c.m.config.RequestLoggingConfig$1 - Filter 'requestLoggingFilter' configured for use
2026-08-28 08:40:10 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-08-28 08:40:10 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-08-28 08:40:10 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-08-28 08:40:10 [main] INFO  c.m.c.WorkExperienceControllerTest - Started WorkExperienceControllerTest in 4.338 seconds (process running for 57.165)
2026-08-28 08:40:10 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:40:10 [main] INFO  c.m.c.WorkExperienceController - Updating work experience id=1
2026-08-28 08:40:10 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] PUT /api/work-experience/1 → 200 (16ms)
2026-08-28 08:40:10 [main] INFO  c.m.c.WorkExperienceController - Creating work experience: company=BCS, position=Software Engineer
2026-08-28 08:40:10 [main] INFO  c.m.c.WorkExperienceController - Created work experience id=2
2026-08-28 08:40:10 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/work-experience → 201 (7ms)
2026-08-28 08:40:10 [main] INFO  c.m.c.WorkExperienceController - Deleting work experience id=3
2026-08-28 08:40:10 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] DELETE /api/work-experience/3 → 204 (8ms)
2026-08-28 08:40:10 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/work-experience → 200 (6ms)
2026-08-28 08:40:10 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:40:10 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown initiated...
2026-08-28 08:40:10 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown completed.
2026-08-28 08:40:10 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.DividendExtraTest]: DividendExtraTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:40:10 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.DividendExtraTest
2026-08-28 08:40:10 [main] INFO  c.m.controller.DividendExtraTest - Starting DividendExtraTest using Java 17.0.20 with PID 27124 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:40:10 [main] DEBUG c.m.controller.DividendExtraTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:40:10 [main] INFO  c.m.controller.DividendExtraTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:40:10 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:40:10 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 22 ms. Found 35 JPA repository interfaces.
2026-08-28 08:40:10 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:40:10 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:40:10 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:40:10 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Starting...
2026-08-28 08:40:10 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-10 - Added connection conn90: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:40:10 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Start completed.
2026-08-28 08:40:10 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:40:11 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:40:11 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:40:14 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1c8a8429, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@79686006, org.springframework.security.web.context.SecurityContextHolderFilter@752c7efd, org.springframework.security.web.header.HeaderWriterFilter@3d08d4b, org.springframework.web.filter.CorsFilter@39677e51, org.springframework.security.web.authentication.logout.LogoutFilter@690190de, com.myfinance.provisioning.ProvisioningTokenFilter@1971881e, com.myfinance.security.JwtAuthFilter@6bb4c07d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6157665c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@66ea05e8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@53876b9b, org.springframework.security.web.session.SessionManagementFilter@41db1c9d, org.springframework.security.web.access.ExceptionTranslationFilter@10e081ed, org.springframework.security.web.access.intercept.AuthorizationFilter@54de8fe]
